"Name","Description","Main Category","Categories","Query","City","Address","Ward","Street","Postal Code","State","Country Code","Time Zone","Plus Code","Phone","Website","Rating","Reviews","Score","Score Category","Price Range","Status","Latitude","Longitude","About","Service Name","Service Option"
"Bastn","? Votre téléphone portable ne fonctionne plus correctement ? N'hésitez pas à nous appeler.
Nous vous proposons de diagnostiquer la panne et de remplacer les pièces défectueuses en un temps record avec des pièces de qualités.
Qu?il s?agisse d'une panne de l'écran, de batterie, du micro, de la caméra, une oxydation, une microsoudure, un déblocage du portable ou encore un transfère de données notre équipe est prête et qualifiée pour intervenir. Nous réparons des smartphones de toutes marques: Apple, Samsung, Huawei, Xiaomi, Google, Oppo et bien plus encore...
Nous réparons également sur les tablettes, les ordinateurs portables, Nintendo Switch, Playstation, quelque soit la panne. Nous sommes aussi spécialisé en vente et rachat de smartphone.","Mobile phone repair shop","Mobile phone repair shop; Cell phone accessory store; Cell phone store; Phone repair service","réparation de téléphones in neuilly-sur-marne","Paris","131 Av. de Versailles, 75016 Paris, France","","131 Av. de Versailles","75016","","FR","Europe/Paris","R7V9+4P Paris, France","+33 6 63 52 00 16","","4.8","252","86","Excellent","","Open ? Closes 7:30?PM","48.8427782","2.2693089","Recycling; Payments","Recycling; Payments","Batteries; Electronics; Credit cards; Debit cards; NFC mobile payments"
"Phonepaname","Nous garantissons un service de qualité
Ainsi que des prix très réduits avec des pièces de rechanges d'origine pour la satisfaction des clients","Phone repair service","Phone repair service","réparation de téléphones in nogent-sur-marne","Paris","6 Rue Ebelmen, 75012 Paris, France","","6 Rue Ebelmen","75012","","FR","Europe/Paris","R9VQ+G2 Paris, France","+33 6 41 12 11 82","","4.9","146","93","Excellent","","Open ? Closes 7?PM","48.8438446","2.3875951","","",""
"Cyber Dorée Réparation iPhone-iPad-Samsung-huawei Remplacement écran changement batterie","Réparation de téléphone portable vente accessoires téléphonique impression photocopie vente articles souvenir de paris","Phone repair service","Phone repair service; Cell phone charging station; Computer accessories store; Computer service; Internet cafe; Internet shop; Souvenir store; Stationery store","réparation de téléphones in nogent-sur-marne","Paris","280 Av. Daumesnil, 75012 Paris, France","","280 Av. Daumesnil","75012","","FR","Europe/Paris","RCP4+69 Paris, France","+33 1 86 04 61 85","https://www.cyberdore.fr/","4.4","106","73","Good","","Open ? Closes 11?PM","48.8355882","2.4059014","Accessibility","Accessibility","Wheelchair accessible entrance; Wheelchair accessible parking lot"
"PHONE 2000","Entreprise familiale, tournée vers l'innovation, la société Phone 2000 a été fondée en 1999, dans le 20e arrondissement de Paris.","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","117 Rue d'Avron, 75020 Paris, France","","117 Rue d'Avron","75020","","FR","Europe/Paris","VC35+62 Paris, France","+33 1 43 67 70 50","http://www.phone2000.eu/","4.7","83","78","Good","","Open ? Closes 7:30?PM","48.8531051","2.4075751","","",""
"Eco tech reparation iphone ecran telephone changement batterie reparation samsung huawei oppo Ordinateurs mac console de jeux","Réparation iPhone iPad Samsung huawei Remplacement écran changement batterie Réparation console de jeux reparation trottinette accessoires trottinette et smartphone","Mobile phone repair shop","Mobile phone repair shop; Cell phone accessory store; Computer accessories store; Computer store","réparation de téléphones in nogent-sur-marne","Paris","268 Rue de Charenton, 75012 Paris, France","","268 Rue de Charenton","75012","","FR","Europe/Paris","R9PR+MH Paris, France","+33 6 52 60 31 11","","5.0","30","90","Excellent","","Open ? Closes 7?PM","48.836707999999994","2.3914636","","",""
"Evo Mobile","Vous rencontrez des problèmes avec votre smartphone ou votre tablette Apple ? Vous cherchez un atelier de réparation fiable et digne de confiance pour réparer votre appareil ? Evo Mobile est là pour vous aider !
Nous sommes spécialisés dans la réparation d'iPhone et proposons une gamme complète de services, de la réparation d'écrans et de vitres arrière cassés au remplacement des batteries et des caméras. Grâce à notre service de qualité, nous pouvons résoudre rapidement et efficacement tous les problèmes liés à votre iPhone.

Evo Mobile est en mesure de réparer tous les modèles d'iPhone 14, 13, 12, 11, X, 8, 7 et 6, garantissant ainsi que tout problème que vous pourriez rencontrer avec votre appareil sera rapidement et efficacement résolu.","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","77 Rue des Pyrénées, 75020 Paris, France","","77 Rue des Pyrénées","75020","","FR","Europe/Paris","VC34+C7 Paris, France","+33 6 72 19 39 33","https://evomobile.fr/","4.7","27","77","Good","","Open ? Closes 7:30?PM","48.853539999999995","2.405684","Service options; Accessibility; Crowd; Recycling; Payments","Service options; Accessibility; Crowd; Recycling; Payments","Language assistance; Wheelchair accessible restroom; Wheelchair accessible seating; LGBTQ+ friendly; Transgender safespace; Batteries; Electronics; Credit cards; Debit cards; NFC mobile payments"
"Phone PC Clinic","Vente et réparation de téléphones portables - smartphones et dépannage informatique, PC, MAC.","Mobile phone repair shop","Mobile phone repair shop; Computer service","réparation de téléphones in nogent-sur-marne","Paris","209 Bd Voltaire, 75011 Paris, France","","209 Bd Voltaire","75011","","FR","Europe/Paris","V92Q+WR Paris, France","+33 7 81 73 89 77","http://phonepcclinic.fr/","4.9","60","93","Excellent","","Open ? Closes 6?PM","48.8523588","2.3895884","Accessibility; Offerings; Recycling; Payments","Accessibility; Offerings; Recycling; Payments","Wheelchair accessible seating; Wheelchair accessible parking lot; Wheelchair accessible restroom; Repair services; Batteries; Electronics; Credit cards; Debit cards; NFC mobile payments"
"AS REPARATION & MULTI SERVICES","Nous vendons toutes sortes de telephone, accessoires et pieces mobiles neufs et d'occasion.Nous reparons telephone ordinateur sur place.Professionnalisme et transparence
Nous choisissons les meilleures pièces détachées, d?origine et de qualité, pour les réparations réalisées par notre équipe de réparateurs composée de techniciens chevronnés. Ainsi nous proposons des réparations de smartphones et tablettes au meilleur prix et sans surprise.","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","90 Rue d'Avron, 75020 Paris, France","","90 Rue d'Avron","75020","","FR","Europe/Paris","VC34+28 Paris, France","+33 1 42 72 89 86","","3.4","44","46","Average","","Open ? Closes 9?PM","48.8525078","2.4057655","Service options; Payments; Parking","Service options; Payments; Parking","Onsite services; Credit cards; Debit cards; NFC mobile payments; Paid street parking"
"Cash I.t.s","","Computer store","Computer store; Computer accessories store; Computer repair service; Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","204 Rue de Charenton, 75012 Paris, France","","204 Rue de Charenton","75012","","FR","Europe/Paris","R9RP+HP Paris, France","+33 1 43 40 30 22","","4.3","159","65","Good","","Open ? Closes 7:30?PM","48.841437799999994","2.3868575","Service options; Accessibility; Offerings; Planning; Recycling; Payments","Service options; Accessibility; Offerings; Planning; Recycling; Payments","In-store pickup; In-store shopping; Wheelchair accessible entrance; Assembly service; Repair services; Quick visit; Electronics; Checks; Credit cards; NFC mobile payments"
"ORDI PHONE","Nous nous engageons à fournir le meilleur service de réparation","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","12 Rue de Reuilly, 75012 Paris, France","","12 Rue de Reuilly","75012","","FR","Europe/Paris","R9XM+RW Paris, France","+33 6 66 32 16 50","https://www.facebook.com/profile.php?id=61573503740973","4.9","34","84","Excellent","","Open ? Closes 12?AM","48.8495213","2.3847697","","",""
"Phone Buzz Paris","PHONE BUZZ PARIS
MOBILES ? INFORMATIQUE ? MULTIMÉDIA ? SMARTPHONES

HORAIRES:
lundi 10:00?20:00
mardi 10:00?20:00
mercredi 10:00?20:00
jeudi 10:00?20:00
vendredi 10:00?20:00
samedi 10:00?20:00
Dimanche 10:30?17:00

Le magasin PHONE BUZZ PARIS est spécialisé dans:
? la réparation et le déblocage des Smartphones et tablettes (toutes marques),
? le remplacement des écrans de Smartphones,
? la réparation des ordinateurs (PC, Mac, portables toutes marques),

PHONE BUZZ PARIS propose également la vente:
? d?ordinateurs, de tablettes et de Smartphones (neufs et occasions),
? des accessoires et des périphériques pour l?informatique, la téléphonie mobile et les Smartphones,
? accessoires et petits outils de bricolage

Devis gratuit","Cell phone store","Cell phone store; Cell phone charging station; Computer accessories store; Computer store; Mobile phone repair shop; Repair service; Wi-Fi spot","réparation de téléphones in nogent-sur-marne","Paris","265 Rue des Pyrénées, 75020 Paris, France","","265 Rue des Pyrénées","75020","","FR","Europe/Paris","V98W+VJ Paris, France","+33 6 51 52 94 37","https://sites.google.com/view/phone-buzz-paris/","4.1","48","58","Average","","Open ? Closes 8?PM","48.8671254","2.3965715","Service options; Offerings; Amenities; Planning; Recycling; Payments","Service options; Offerings; Amenities; Planning; Recycling; Payments","In-store pickup; In-store shopping; Repair services; Wi-Fi; Quick visit; Batteries; Electronics; Credit cards; Debit cards; NFC mobile payments"
"MIKE CELLULAR CENTER","MIKE CELLULAR CENTER la qualité avant tout !

Vous recherchez des professionnels pour la réparation de smartphone à Paris ?
MCC est l?acteur incontournable du dépannage d?appareils multimédia et électroniques.
Nos experts certifiés prennent en charge tous supports numériques défectueux : téléphone portable, smartphone, tablette, ordinateur, Pc portablMac, MacBook , iPad, console de jeux, casque audio, etc? Des techniciens certifiés et professionnels réparent tous vos appareils quel que soit le problème ou la marque.

ACCESSOIRES
Tous nos accessoires sont d'origine Batterie, Kit piéton, Chargeurs, Kit bluetooth, Coque et accessoires d'habillage, Clavier bluetooth..
.
DEBLOCAGE/REPARATION
Votre réparation peut-être fait en 30mins Express","Cell phone store","Cell phone store","réparation de téléphones in nogent-sur-marne","Paris","167 Bd Voltaire, 75011 Paris, France","","167 Bd Voltaire","75011","","FR","Europe/Paris","V93P+V8 Paris, France","+33 1 45 66 88 59","","4.4","156","65","Good","","Open ? Closes 7?PM","48.854675799999995","2.3857896","Service options; Accessibility; Offerings; Payments","Service options; Accessibility; Offerings; Payments","Delivery; In-store pickup; Same-day delivery; Wheelchair accessible entrance; Repair services; Checks; Credit cards; Debit cards; NFC mobile payments"
"Lj Smartphone","","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","161 Rue du Faubourg Saint-Antoine, 75011 Paris, France","","161 Rue du Faubourg Saint-Antoine","75011","","FR","Europe/Paris","V92H+7W Paris, France","+33 6 49 53 29 19","","3.7","14","53","Average","","Open ? Closes 7:30?PM","48.850646","2.3798116","","",""
"Reparertelephone","Actuellement masque & gel disponible","Mobile phone repair shop","Mobile phone repair shop; Cell phone store; Electronics repair shop","réparation de téléphones in nogent-sur-marne","Paris","17 Rue Olivier Métra, 75020 Paris, France","","17 Rue Olivier Métra","75020","","FR","Europe/Paris","V9CV+XP Paris, France","+33 6 28 69 07 15","http://www.reparertelephone.com/","3.3","11","52","Average","","Open ? Closes 5:30?PM","48.872402","2.3943651999999997","","",""
"Mobile Galaxy","","Mobile phone repair shop","Mobile phone repair shop","réparation de téléphones in nogent-sur-marne","Paris","82 Cr de Vincennes, 75012 Paris, France","","82 Cr de Vincennes","75012","","FR","Europe/Paris","RCW4+RH Paris, France","+33 1 43 07 65 46","","5.0","5","73","Good","","Open ? Closes 8?PM","48.8470647","2.4064463","Payments","Payments","Credit cards; Debit cards; NFC mobile payments"
"Atelier de réparation de téléphones - Allo Docteur Mobile Paris","Bienvenue chez Allo docteur mobile, situé au 85 Rue du Chemin Vert, 75011 PARIS, expert en réparation de téléphones, tablettes, ordinateurs et autres appareils connectés. Nous disposons d'un atelier de réparation pour mieux vous servir. Nos techniciens qualifiés offrent des réparations rapides et efficaces pour tous vos appareils, qu'il s'agisse d'un écran cassé, d'une batterie défectueuse ou d'un problème logiciel. Nous diagnostiquons l?origine de la panne et procédons aux réparations nécessaires. Nous réparons toutes les marques, dont Apple, Samsung et Huawei. Profitez de tarifs compétitifs, d'un service client de qualité et de conseils pour prolonger la vie de vos appareils. Nous proposons également des accessoires et des pièces détachée","Mobile phone repair shop","Mobile phone repair shop; Cell phone accessory store; Cell phone store; Computer service; Furniture accessories; Phone repair service; Used computer store","réparation de téléphones in nogent-sur-marne","Paris","85 Rue du Chemin Vert, 75011 Paris, France","","85 Rue du Chemin Vert","75011","","FR","Europe/Paris","V96H+8W Paris, France","+33 7 66 39 04 01","https://www.allo-docteur-mobile.fr/","4.1","13","57","Average","","Open ? Closes 8?PM","48.8607936","2.3797547999999997","Payments","Payments","Credit cards"
